LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
SWE,TAXINCOME,TOT,PC_TOT_TAX,A,1981,40.048,
SWE,TAXINCOME,TOT,PC_TOT_TAX,A,1982,40.946,
SWE,TAXINCOME,TOT,PC_TOT_TAX,A,1983,39.06,
SWE,TAXINCOME,TOT,PC_TOT_TAX,A,1984,38.692,
SWE,TAXINCOME,TOT,PC_TOT_TAX,A,1985,38.739,
SWE,TAXINCOME,TOT,PC_TOT_TAX,A,1986,38.244,
SWE,TAXINCOME,TOT,PC_TOT_TAX,A,1987,37.407,
SWE,TAXINCOME,TOT,PC_TOT_TAX,A,1988,39.1,
SWE,TAXINCOME,TOT,PC_TOT_TAX,A,1989,39.332,
SWE,TAXINCOME,TOT,PC_TOT_TAX,A,1990,38.514,
SWE,TAXINCOME,TOT,PC_TOT_TAX,A,1991,33.523,
SWE,TAXINCOME,TOT,PC_TOT_TAX,A,1992,35.252,
SWE,TAXINCOME,TOT,PC_TOT_TAX,A,1993,36.478,
SWE,TAXINCOME,TOT,PC_TOT_TAX,A,1994,36.723,
SWE,TAXINCOME,TOT,PC_TOT_TAX,A,1995,33.472,
SWE,TAXINCOME,TOT,PC_TOT_TAX,A,1996,33.779,
SWE,TAXINCOME,TOT,PC_TOT_TAX,A,1997,33.506,
SWE,TAXINCOME,TOT,PC_TOT_TAX,A,1998,33.536,
SWE,TAXINCOME,TOT,PC_TOT_TAX,A,1999,34.669,
SWE,TAXINCOME,TOT,PC_TOT_TAX,A,2000,33.236,
SWE,TAXINCOME,TOT,PC_TOT_TAX,A,2001,32.115,
SWE,TAXINCOME,TOT,PC_TOT_TAX,A,2002,30.877,
SWE,TAXINCOME,TOT,PC_TOT_TAX,A,2003,31.681,
SWE,TAXINCOME,TOT,PC_TOT_TAX,A,2004,31.789,
SWE,TAXINCOME,TOT,PC_TOT_TAX,A,2005,31.55,
SWE,TAXINCOME,TOT,PC_TOT_TAX,A,2006,31.862,
SWE,TAXINCOME,TOT,PC_TOT_TAX,A,2007,30.873,
SWE,TAXINCOME,TOT,PC_TOT_TAX,A,2008,29.759,
SWE,TAXINCOME,TOT,PC_TOT_TAX,A,2009,28.783,
SWE,TAXINCOME,TOT,PC_TOT_TAX,A,2010,27.865,
SWE,TAXINCOME,TOT,PC_TOT_TAX,A,2011,27.531,
SWE,TAXINCOME,TOT,PC_TOT_TAX,A,2012,28.026,
SWE,TAXINCOME,TOT,PC_TOT_TAX,A,2013,28.382,
SWE,TAXINCOME,TOT,PC_TOT_TAX,A,2014,28.599,
SWE,TAXINCOME,TOT,PC_TOT_TAX,A,2015,29.066,
SWE,TAXINCOME,TOT,PC_TOT_TAX,A,2016,29.767,
SWE,TAXINCOME,TOT,PC_TOT_TAX,A,2017,29.933,
SWE,TAXINCOME,TOT,PC_TOT_TAX,A,2018,28.991,
CHE,TAXINCOME,TOT,PC_TOT_TAX,A,1965,33.354,
CHE,TAXINCOME,TOT,PC_TOT_TAX,A,1966,35.19,
CHE,TAXINCOME,TOT,PC_TOT_TAX,A,1967,35.29,
CHE,TAXINCOME,TOT,PC_TOT_TAX,A,1968,35.633,
CHE,TAXINCOME,TOT,PC_TOT_TAX,A,1969,35.05,
CHE,TAXINCOME,TOT,PC_TOT_TAX,A,1970,35.659,
CHE,TAXINCOME,TOT,PC_TOT_TAX,A,1971,36.137,
CHE,TAXINCOME,TOT,PC_TOT_TAX,A,1972,36.043,
CHE,TAXINCOME,TOT,PC_TOT_TAX,A,1973,36.124,
CHE,TAXINCOME,TOT,PC_TOT_TAX,A,1974,37.485,
CHE,TAXINCOME,TOT,PC_TOT_TAX,A,1975,39.166,
CHE,TAXINCOME,TOT,PC_TOT_TAX,A,1976,40.102,
CHE,TAXINCOME,TOT,PC_TOT_TAX,A,1977,39.632,
CHE,TAXINCOME,TOT,PC_TOT_TAX,A,1978,39.213,
CHE,TAXINCOME,TOT,PC_TOT_TAX,A,1979,38.815,
CHE,TAXINCOME,TOT,PC_TOT_TAX,A,1980,38.926,
CHE,TAXINCOME,TOT,PC_TOT_TAX,A,1981,39.183,
CHE,TAXINCOME,TOT,PC_TOT_TAX,A,1982,39.402,
CHE,TAXINCOME,TOT,PC_TOT_TAX,A,1983,39.274,
CHE,TAXINCOME,TOT,PC_TOT_TAX,A,1984,40.494,
CHE,TAXINCOME,TOT,PC_TOT_TAX,A,1985,39.238,
CHE,TAXINCOME,TOT,PC_TOT_TAX,A,1986,39.264,
CHE,TAXINCOME,TOT,PC_TOT_TAX,A,1987,38.209,
CHE,TAXINCOME,TOT,PC_TOT_TAX,A,1988,38.325,
CHE,TAXINCOME,TOT,PC_TOT_TAX,A,1989,37.761,
CHE,TAXINCOME,TOT,PC_TOT_TAX,A,1990,32.593,
CHE,TAXINCOME,TOT,PC_TOT_TAX,A,1991,33.495,
CHE,TAXINCOME,TOT,PC_TOT_TAX,A,1992,34.669,
CHE,TAXINCOME,TOT,PC_TOT_TAX,A,1993,35.38,
CHE,TAXINCOME,TOT,PC_TOT_TAX,A,1994,35.281,
CHE,TAXINCOME,TOT,PC_TOT_TAX,A,1995,33.879,
CHE,TAXINCOME,TOT,PC_TOT_TAX,A,1996,33.738,
CHE,TAXINCOME,TOT,PC_TOT_TAX,A,1997,33.59,
CHE,TAXINCOME,TOT,PC_TOT_TAX,A,1998,31.477,
CHE,TAXINCOME,TOT,PC_TOT_TAX,A,1999,31.982,
CHE,TAXINCOME,TOT,PC_TOT_TAX,A,2000,29.746,
CHE,TAXINCOME,TOT,PC_TOT_TAX,A,2001,31.031,
CHE,TAXINCOME,TOT,PC_TOT_TAX,A,2002,32.008,
CHE,TAXINCOME,TOT,PC_TOT_TAX,A,2003,32.779,
CHE,TAXINCOME,TOT,PC_TOT_TAX,A,2004,32.636,
CHE,TAXINCOME,TOT,PC_TOT_TAX,A,2005,32.576,
CHE,TAXINCOME,TOT,PC_TOT_TAX,A,2006,31.486,
CHE,TAXINCOME,TOT,PC_TOT_TAX,A,2007,31.591,
CHE,TAXINCOME,TOT,PC_TOT_TAX,A,2008,30.934,
CHE,TAXINCOME,TOT,PC_TOT_TAX,A,2009,32.005,
CHE,TAXINCOME,TOT,PC_TOT_TAX,A,2010,31.798,
CHE,TAXINCOME,TOT,PC_TOT_TAX,A,2011,31.16,
CHE,TAXINCOME,TOT,PC_TOT_TAX,A,2012,31.455,
CHE,TAXINCOME,TOT,PC_TOT_TAX,A,2013,31,
CHE,TAXINCOME,TOT,PC_TOT_TAX,A,2014,30.945,
CHE,TAXINCOME,TOT,PC_TOT_TAX,A,2015,31.067,
CHE,TAXINCOME,TOT,PC_TOT_TAX,A,2016,31.021,
CHE,TAXINCOME,TOT,PC_TOT_TAX,A,2017,30.264,
CHE,TAXINCOME,TOT,PC_TOT_TAX,A,2018,30.475,
TUR,TAXINCOME,TOT,PC_TOT_TAX,A,1965,24.775,
TUR,TAXINCOME,TOT,PC_TOT_TAX,A,1966,25.423,
TUR,TAXINCOME,TOT,PC_TOT_TAX,A,1967,25.612,
TUR,TAXINCOME,TOT,PC_TOT_TAX,A,1968,26.119,
TUR,TAXINCOME,TOT,PC_TOT_TAX,A,1969,25.311,
TUR,TAXINCOME,TOT,PC_TOT_TAX,A,1970,27.026,
TUR,TAXINCOME,TOT,PC_TOT_TAX,A,1971,27.514,
TUR,TAXINCOME,TOT,PC_TOT_TAX,A,1972,27.628,
TUR,TAXINCOME,TOT,PC_TOT_TAX,A,1973,29.139,
TUR,TAXINCOME,TOT,PC_TOT_TAX,A,1974,32.118,
TUR,TAXINCOME,TOT,PC_TOT_TAX,A,1975,32.878,
TUR,TAXINCOME,TOT,PC_TOT_TAX,A,1976,35.059,
TUR,TAXINCOME,TOT,PC_TOT_TAX,A,1977,39.241,
TUR,TAXINCOME,TOT,PC_TOT_TAX,A,1978,42.013,
TUR,TAXINCOME,TOT,PC_TOT_TAX,A,1979,44.978,
TUR,TAXINCOME,TOT,PC_TOT_TAX,A,1980,43.527,
TUR,TAXINCOME,TOT,PC_TOT_TAX,A,1981,40.673,
TUR,TAXINCOME,TOT,PC_TOT_TAX,A,1982,39.309,
TUR,TAXINCOME,TOT,PC_TOT_TAX,A,1983,39.161,
TUR,TAXINCOME,TOT,PC_TOT_TAX,A,1984,36.553,
TUR,TAXINCOME,TOT,PC_TOT_TAX,A,1985,27.549,
TUR,TAXINCOME,TOT,PC_TOT_TAX,A,1986,26.632,
TUR,TAXINCOME,TOT,PC_TOT_TAX,A,1987,24.918,
TUR,TAXINCOME,TOT,PC_TOT_TAX,A,1988,23.758,
TUR,TAXINCOME,TOT,PC_TOT_TAX,A,1989,26.391,
TUR,TAXINCOME,TOT,PC_TOT_TAX,A,1990,26.789,
TUR,TAXINCOME,TOT,PC_TOT_TAX,A,1991,28.677,
TUR,TAXINCOME,TOT,PC_TOT_TAX,A,1992,27.855,
TUR,TAXINCOME,TOT,PC_TOT_TAX,A,1993,27.117,
TUR,TAXINCOME,TOT,PC_TOT_TAX,A,1994,23.892,
TUR,TAXINCOME,TOT,PC_TOT_TAX,A,1995,21.569,
TUR,TAXINCOME,TOT,PC_TOT_TAX,A,1996,20.454,
TUR,TAXINCOME,TOT,PC_TOT_TAX,A,1997,21.702,
TUR,TAXINCOME,TOT,PC_TOT_TAX,A,1998,27.306,
TUR,TAXINCOME,TOT,PC_TOT_TAX,A,1999,23.803,
TUR,TAXINCOME,TOT,PC_TOT_TAX,A,2000,22.24,
TUR,TAXINCOME,TOT,PC_TOT_TAX,A,2001,22.045,
TUR,TAXINCOME,TOT,PC_TOT_TAX,A,2002,17.645,
TUR,TAXINCOME,TOT,PC_TOT_TAX,A,2003,15.722,
TUR,TAXINCOME,TOT,PC_TOT_TAX,A,2004,14.852,
TUR,TAXINCOME,TOT,PC_TOT_TAX,A,2005,14.715,
TUR,TAXINCOME,TOT,PC_TOT_TAX,A,2006,15.584,
TUR,TAXINCOME,TOT,PC_TOT_TAX,A,2007,16.964,
TUR,TAXINCOME,TOT,PC_TOT_TAX,A,2008,16.517,
TUR,TAXINCOME,TOT,PC_TOT_TAX,A,2009,16.383,
TUR,TAXINCOME,TOT,PC_TOT_TAX,A,2010,14.031,
TUR,TAXINCOME,TOT,PC_TOT_TAX,A,2011,13.514,
TUR,TAXINCOME,TOT,PC_TOT_TAX,A,2012,14.427,
TUR,TAXINCOME,TOT,PC_TOT_TAX,A,2013,13.9,
TUR,TAXINCOME,TOT,PC_TOT_TAX,A,2014,14.705,
TUR,TAXINCOME,TOT,PC_TOT_TAX,A,2015,14.616,
TUR,TAXINCOME,TOT,PC_TOT_TAX,A,2016,14.637,
TUR,TAXINCOME,TOT,PC_TOT_TAX,A,2017,14.533,
TUR,TAXINCOME,TOT,PC_TOT_TAX,A,2018,15.421,
GBR,TAXINCOME,TOT,PC_TOT_TAX,A,1965,33.056,
GBR,TAXINCOME,TOT,PC_TOT_TAX,A,1966,37.276,
GBR,TAXINCOME,TOT,PC_TOT_TAX,A,1967,31.059,
GBR,TAXINCOME,TOT,PC_TOT_TAX,A,1968,30.956,
GBR,TAXINCOME,TOT,PC_TOT_TAX,A,1969,31.375,
GBR,TAXINCOME,TOT,PC_TOT_TAX,A,1970,31.53,
GBR,TAXINCOME,TOT,PC_TOT_TAX,A,1971,33.411,
GBR,TAXINCOME,TOT,PC_TOT_TAX,A,1972,32.425,
GBR,TAXINCOME,TOT,PC_TOT_TAX,A,1973,33.219,
GBR,TAXINCOME,TOT,PC_TOT_TAX,A,1974,35.865,
GBR,TAXINCOME,TOT,PC_TOT_TAX,A,1975,39.997,
GBR,TAXINCOME,TOT,PC_TOT_TAX,A,1976,39.18,
GBR,TAXINCOME,TOT,PC_TOT_TAX,A,1977,35.436,
GBR,TAXINCOME,TOT,PC_TOT_TAX,A,1978,34.671,
GBR,TAXINCOME,TOT,PC_TOT_TAX,A,1979,32.824,
GBR,TAXINCOME,TOT,PC_TOT_TAX,A,1980,29.411,
GBR,TAXINCOME,TOT,PC_TOT_TAX,A,1981,29.549,
GBR,TAXINCOME,TOT,PC_TOT_TAX,A,1982,28.067,
GBR,TAXINCOME,TOT,PC_TOT_TAX,A,1983,27.938,
GBR,TAXINCOME,TOT,PC_TOT_TAX,A,1984,26.831,
GBR,TAXINCOME,TOT,PC_TOT_TAX,A,1985,26.043,
GBR,TAXINCOME,TOT,PC_TOT_TAX,A,1986,27.623,
GBR,TAXINCOME,TOT,PC_TOT_TAX,A,1987,26.643,
GBR,TAXINCOME,TOT,PC_TOT_TAX,A,1988,26.253,
GBR,TAXINCOME,TOT,PC_TOT_TAX,A,1989,25.963,
GBR,TAXINCOME,TOT,PC_TOT_TAX,A,1990,29.405,
GBR,TAXINCOME,TOT,PC_TOT_TAX,A,1991,29.376,
GBR,TAXINCOME,TOT,PC_TOT_TAX,A,1992,29.892,
GBR,TAXINCOME,TOT,PC_TOT_TAX,A,1993,29.215,
GBR,TAXINCOME,TOT,PC_TOT_TAX,A,1994,29.178,
GBR,TAXINCOME,TOT,PC_TOT_TAX,A,1995,28.836,
GBR,TAXINCOME,TOT,PC_TOT_TAX,A,1996,27.26,
GBR,TAXINCOME,TOT,PC_TOT_TAX,A,1997,25.677,
GBR,TAXINCOME,TOT,PC_TOT_TAX,A,1998,28.04,
GBR,TAXINCOME,TOT,PC_TOT_TAX,A,1999,28.645,
GBR,TAXINCOME,TOT,PC_TOT_TAX,A,2000,29.035,
GBR,TAXINCOME,TOT,PC_TOT_TAX,A,2001,30.181,
GBR,TAXINCOME,TOT,PC_TOT_TAX,A,2002,29.838,
GBR,TAXINCOME,TOT,PC_TOT_TAX,A,2003,28.54,
GBR,TAXINCOME,TOT,PC_TOT_TAX,A,2004,28.234,
GBR,TAXINCOME,TOT,PC_TOT_TAX,A,2005,28.677,
GBR,TAXINCOME,TOT,PC_TOT_TAX,A,2006,28.919,
GBR,TAXINCOME,TOT,PC_TOT_TAX,A,2007,29.747,
GBR,TAXINCOME,TOT,PC_TOT_TAX,A,2008,30.283,
GBR,TAXINCOME,TOT,PC_TOT_TAX,A,2009,30.384,
GBR,TAXINCOME,TOT,PC_TOT_TAX,A,2010,28.596,
GBR,TAXINCOME,TOT,PC_TOT_TAX,A,2011,28.07,
GBR,TAXINCOME,TOT,PC_TOT_TAX,A,2012,27.465,
GBR,TAXINCOME,TOT,PC_TOT_TAX,A,2013,27.606,
GBR,TAXINCOME,TOT,PC_TOT_TAX,A,2014,27.279,
GBR,TAXINCOME,TOT,PC_TOT_TAX,A,2015,27.7,
GBR,TAXINCOME,TOT,PC_TOT_TAX,A,2016,27.405,
GBR,TAXINCOME,TOT,PC_TOT_TAX,A,2017,27.214,
GBR,TAXINCOME,TOT,PC_TOT_TAX,A,2018,27.195,
USA,TAXINCOME,TOT,PC_TOT_TAX,A,1965,31.669,
USA,TAXINCOME,TOT,PC_TOT_TAX,A,1966,32.366,
USA,TAXINCOME,TOT,PC_TOT_TAX,A,1967,32.309,
USA,TAXINCOME,TOT,PC_TOT_TAX,A,1968,34.798,
USA,TAXINCOME,TOT,PC_TOT_TAX,A,1969,36.793,
USA,TAXINCOME,TOT,PC_TOT_TAX,A,1970,36.595,
USA,TAXINCOME,TOT,PC_TOT_TAX,A,1971,35.222,
USA,TAXINCOME,TOT,PC_TOT_TAX,A,1972,35.146,
USA,TAXINCOME,TOT,PC_TOT_TAX,A,1973,34.78,
USA,TAXINCOME,TOT,PC_TOT_TAX,A,1974,35.561,
USA,TAXINCOME,TOT,PC_TOT_TAX,A,1975,34.648,
USA,TAXINCOME,TOT,PC_TOT_TAX,A,1976,34.727,
USA,TAXINCOME,TOT,PC_TOT_TAX,A,1977,35.358,
USA,TAXINCOME,TOT,PC_TOT_TAX,A,1978,36.406,
USA,TAXINCOME,TOT,PC_TOT_TAX,A,1979,38.362,
USA,TAXINCOME,TOT,PC_TOT_TAX,A,1980,39.075,
USA,TAXINCOME,TOT,PC_TOT_TAX,A,1981,39.784,
USA,TAXINCOME,TOT,PC_TOT_TAX,A,1982,40.055,
USA,TAXINCOME,TOT,PC_TOT_TAX,A,1983,39.441,
USA,TAXINCOME,TOT,PC_TOT_TAX,A,1984,37.337,
USA,TAXINCOME,TOT,PC_TOT_TAX,A,1985,37.832,
USA,TAXINCOME,TOT,PC_TOT_TAX,A,1986,37.533,
USA,TAXINCOME,TOT,PC_TOT_TAX,A,1987,38.194,
USA,TAXINCOME,TOT,PC_TOT_TAX,A,1988,36.702,
USA,TAXINCOME,TOT,PC_TOT_TAX,A,1989,37.535,
USA,TAXINCOME,TOT,PC_TOT_TAX,A,1990,37.666,
USA,TAXINCOME,TOT,PC_TOT_TAX,A,1991,36.296,
USA,TAXINCOME,TOT,PC_TOT_TAX,A,1992,35.772,
USA,TAXINCOME,TOT,PC_TOT_TAX,A,1993,35.771,
USA,TAXINCOME,TOT,PC_TOT_TAX,A,1994,35.524,
USA,TAXINCOME,TOT,PC_TOT_TAX,A,1995,36.284,
USA,TAXINCOME,TOT,PC_TOT_TAX,A,1996,37.827,
USA,TAXINCOME,TOT,PC_TOT_TAX,A,1997,39.007,
USA,TAXINCOME,TOT,PC_TOT_TAX,A,1998,40.384,
USA,TAXINCOME,TOT,PC_TOT_TAX,A,1999,40.855,
USA,TAXINCOME,TOT,PC_TOT_TAX,A,2000,42.218,
USA,TAXINCOME,TOT,PC_TOT_TAX,A,2001,42.545,
USA,TAXINCOME,TOT,PC_TOT_TAX,A,2002,38.036,
USA,TAXINCOME,TOT,PC_TOT_TAX,A,2003,35.317,
USA,TAXINCOME,TOT,PC_TOT_TAX,A,2004,34.196,
USA,TAXINCOME,TOT,PC_TOT_TAX,A,2005,35.205,
USA,TAXINCOME,TOT,PC_TOT_TAX,A,2006,36.326,
USA,TAXINCOME,TOT,PC_TOT_TAX,A,2007,38.233,
USA,TAXINCOME,TOT,PC_TOT_TAX,A,2008,39.542,
USA,TAXINCOME,TOT,PC_TOT_TAX,A,2009,34.315,
USA,TAXINCOME,TOT,PC_TOT_TAX,A,2010,34.779,
USA,TAXINCOME,TOT,PC_TOT_TAX,A,2011,38.846,
USA,TAXINCOME,TOT,PC_TOT_TAX,A,2012,38.489,
USA,TAXINCOME,TOT,PC_TOT_TAX,A,2013,38.774,
USA,TAXINCOME,TOT,PC_TOT_TAX,A,2014,39.047,
USA,TAXINCOME,TOT,PC_TOT_TAX,A,2015,40.406,
USA,TAXINCOME,TOT,PC_TOT_TAX,A,2016,40.166,
USA,TAXINCOME,TOT,PC_TOT_TAX,A,2017,38.749,
USA,TAXINCOME,TOT,PC_TOT_TAX,A,2018,40.725,
EST,TAXINCOME,TOT,PC_TOT_TAX,A,1995,23.344,
EST,TAXINCOME,TOT,PC_TOT_TAX,A,1996,22.355,
EST,TAXINCOME,TOT,PC_TOT_TAX,A,1997,21.826,
EST,TAXINCOME,TOT,PC_TOT_TAX,A,1998,23.231,
EST,TAXINCOME,TOT,PC_TOT_TAX,A,1999,23.851,
EST,TAXINCOME,TOT,PC_TOT_TAX,A,2000,21.968,
EST,TAXINCOME,TOT,PC_TOT_TAX,A,2001,21.417,
EST,TAXINCOME,TOT,PC_TOT_TAX,A,2002,20.586,
EST,TAXINCOME,TOT,PC_TOT_TAX,A,2003,20.945,
EST,TAXINCOME,TOT,PC_TOT_TAX,A,2004,20.073,
EST,TAXINCOME,TOT,PC_TOT_TAX,A,2005,18.435,
EST,TAXINCOME,TOT,PC_TOT_TAX,A,2006,18.074,
EST,TAXINCOME,TOT,PC_TOT_TAX,A,2007,18.413,
EST,TAXINCOME,TOT,PC_TOT_TAX,A,2008,19.472,
EST,TAXINCOME,TOT,PC_TOT_TAX,A,2009,15.965,
EST,TAXINCOME,TOT,PC_TOT_TAX,A,2010,15.867,
EST,TAXINCOME,TOT,PC_TOT_TAX,A,2011,16.104,
EST,TAXINCOME,TOT,PC_TOT_TAX,A,2012,16.397,
EST,TAXINCOME,TOT,PC_TOT_TAX,A,2013,17.21,
EST,TAXINCOME,TOT,PC_TOT_TAX,A,2014,17.615,
EST,TAXINCOME,TOT,PC_TOT_TAX,A,2015,17.228,
EST,TAXINCOME,TOT,PC_TOT_TAX,A,2016,17.31,
EST,TAXINCOME,TOT,PC_TOT_TAX,A,2017,17.375,
EST,TAXINCOME,TOT,PC_TOT_TAX,A,2018,16.547,
ISR,TAXINCOME,TOT,PC_TOT_TAX,A,1995,26.534,
ISR,TAXINCOME,TOT,PC_TOT_TAX,A,1996,26.24,
ISR,TAXINCOME,TOT,PC_TOT_TAX,A,1997,26.825,
ISR,TAXINCOME,TOT,PC_TOT_TAX,A,1998,27.166,
ISR,TAXINCOME,TOT,PC_TOT_TAX,A,1999,27.778,
ISR,TAXINCOME,TOT,PC_TOT_TAX,A,2000,29.081,
ISR,TAXINCOME,TOT,PC_TOT_TAX,A,2001,29.991,
ISR,TAXINCOME,TOT,PC_TOT_TAX,A,2002,27.63,
ISR,TAXINCOME,TOT,PC_TOT_TAX,A,2003,25.114,
ISR,TAXINCOME,TOT,PC_TOT_TAX,A,2004,22.594,
ISR,TAXINCOME,TOT,PC_TOT_TAX,A,2005,21.835,
ISR,TAXINCOME,TOT,PC_TOT_TAX,A,2006,21.954,
ISR,TAXINCOME,TOT,PC_TOT_TAX,A,2007,22.454,
ISR,TAXINCOME,TOT,PC_TOT_TAX,A,2008,21.566,
ISR,TAXINCOME,TOT,PC_TOT_TAX,A,2009,19.55,
ISR,TAXINCOME,TOT,PC_TOT_TAX,A,2010,17.953,
ISR,TAXINCOME,TOT,PC_TOT_TAX,A,2011,17.902,
ISR,TAXINCOME,TOT,PC_TOT_TAX,A,2012,17.844,
ISR,TAXINCOME,TOT,PC_TOT_TAX,A,2013,17.585,
ISR,TAXINCOME,TOT,PC_TOT_TAX,A,2014,18.361,
ISR,TAXINCOME,TOT,PC_TOT_TAX,A,2015,19.426,
ISR,TAXINCOME,TOT,PC_TOT_TAX,A,2016,19.814,
ISR,TAXINCOME,TOT,PC_TOT_TAX,A,2017,20.659,
ISR,TAXINCOME,TOT,PC_TOT_TAX,A,2018,20.581,
SVN,TAXINCOME,TOT,PC_TOT_TAX,A,1995,14.985,
SVN,TAXINCOME,TOT,PC_TOT_TAX,A,1996,15.681,
SVN,TAXINCOME,TOT,PC_TOT_TAX,A,1997,15.995,
SVN,TAXINCOME,TOT,PC_TOT_TAX,A,1998,15.189,
SVN,TAXINCOME,TOT,PC_TOT_TAX,A,1999,14.697,
SVN,TAXINCOME,TOT,PC_TOT_TAX,A,2000,15.032,
SVN,TAXINCOME,TOT,PC_TOT_TAX,A,2001,15.267,
SVN,TAXINCOME,TOT,PC_TOT_TAX,A,2002,15.069,
SVN,TAXINCOME,TOT,PC_TOT_TAX,A,2003,15.015,
SVN,TAXINCOME,TOT,PC_TOT_TAX,A,2004,15.044,
SVN,TAXINCOME,TOT,PC_TOT_TAX,A,2005,14.292,
SVN,TAXINCOME,TOT,PC_TOT_TAX,A,2006,15.026,
SVN,TAXINCOME,TOT,PC_TOT_TAX,A,2007,14.729,
SVN,TAXINCOME,TOT,PC_TOT_TAX,A,2008,15.794,
SVN,TAXINCOME,TOT,PC_TOT_TAX,A,2009,15.779,
SVN,TAXINCOME,TOT,PC_TOT_TAX,A,2010,15.1,
SVN,TAXINCOME,TOT,PC_TOT_TAX,A,2011,15.28,
SVN,TAXINCOME,TOT,PC_TOT_TAX,A,2012,15.402,
SVN,TAXINCOME,TOT,PC_TOT_TAX,A,2013,14.011,
SVN,TAXINCOME,TOT,PC_TOT_TAX,A,2014,14.006,
SVN,TAXINCOME,TOT,PC_TOT_TAX,A,2015,14.003,
SVN,TAXINCOME,TOT,PC_TOT_TAX,A,2016,14.381,
SVN,TAXINCOME,TOT,PC_TOT_TAX,A,2017,14.192,
SVN,TAXINCOME,TOT,PC_TOT_TAX,A,2018,14.611,
OAVG,TAXINCOME,TOT,PC_TOT_TAX,A,1965,26.198,
OAVG,TAXINCOME,TOT,PC_TOT_TAX,A,1966,27.343,
OAVG,TAXINCOME,TOT,PC_TOT_TAX,A,1967,27.252,
OAVG,TAXINCOME,TOT,PC_TOT_TAX,A,1968,27.347,
OAVG,TAXINCOME,TOT,PC_TOT_TAX,A,1969,27.585,
OAVG,TAXINCOME,TOT,PC_TOT_TAX,A,1970,27.961,
OAVG,TAXINCOME,TOT,PC_TOT_TAX,A,1971,29.267,
OAVG,TAXINCOME,TOT,PC_TOT_TAX,A,1972,28.881,
OAVG,TAXINCOME,TOT,PC_TOT_TAX,A,1973,29.035,
OAVG,TAXINCOME,TOT,PC_TOT_TAX,A,1974,30.266,
OAVG,TAXINCOME,TOT,PC_TOT_TAX,A,1975,29.794,
OAVG,TAXINCOME,TOT,PC_TOT_TAX,A,1976,30.802,
OAVG,TAXINCOME,TOT,PC_TOT_TAX,A,1977,30.952,
OAVG,TAXINCOME,TOT,PC_TOT_TAX,A,1978,31.174,
OAVG,TAXINCOME,TOT,PC_TOT_TAX,A,1979,31.521,
OAVG,TAXINCOME,TOT,PC_TOT_TAX,A,1980,31.307,
OAVG,TAXINCOME,TOT,PC_TOT_TAX,A,1981,31.179,
OAVG,TAXINCOME,TOT,PC_TOT_TAX,A,1982,30.995,
OAVG,TAXINCOME,TOT,PC_TOT_TAX,A,1983,30.554,
OAVG,TAXINCOME,TOT,PC_TOT_TAX,A,1984,30.084,
OAVG,TAXINCOME,TOT,PC_TOT_TAX,A,1985,29.756,
OAVG,TAXINCOME,TOT,PC_TOT_TAX,A,1986,29.933,
OAVG,TAXINCOME,TOT,PC_TOT_TAX,A,1987,29.521,
OAVG,TAXINCOME,TOT,PC_TOT_TAX,A,1988,29.833,
OAVG,TAXINCOME,TOT,PC_TOT_TAX,A,1989,28.913,
OAVG,TAXINCOME,TOT,PC_TOT_TAX,A,1990,28.577,
OAVG,TAXINCOME,TOT,PC_TOT_TAX,A,1991,27.016,
OAVG,TAXINCOME,TOT,PC_TOT_TAX,A,1992,27.377,
OAVG,TAXINCOME,TOT,PC_TOT_TAX,A,1993,26.82,
OAVG,TAXINCOME,TOT,PC_TOT_TAX,A,1994,26.506,
OAVG,TAXINCOME,TOT,PC_TOT_TAX,A,1995,25.002,
OAVG,TAXINCOME,TOT,PC_TOT_TAX,A,1996,24.852,
OAVG,TAXINCOME,TOT,PC_TOT_TAX,A,1997,24.771,
OAVG,TAXINCOME,TOT,PC_TOT_TAX,A,1998,25.226,
OAVG,TAXINCOME,TOT,PC_TOT_TAX,A,1999,24.883,
OAVG,TAXINCOME,TOT,PC_TOT_TAX,A,2000,24.574,
OAVG,TAXINCOME,TOT,PC_TOT_TAX,A,2001,25.066,
OAVG,TAXINCOME,TOT,PC_TOT_TAX,A,2002,24.119,
OAVG,TAXINCOME,TOT,PC_TOT_TAX,A,2003,23.711,
OAVG,TAXINCOME,TOT,PC_TOT_TAX,A,2004,23.367,
OAVG,TAXINCOME,TOT,PC_TOT_TAX,A,2005,23.132,
OAVG,TAXINCOME,TOT,PC_TOT_TAX,A,2006,23.197,
OAVG,TAXINCOME,TOT,PC_TOT_TAX,A,2007,23.638,
OAVG,TAXINCOME,TOT,PC_TOT_TAX,A,2008,24.017,
OAVG,TAXINCOME,TOT,PC_TOT_TAX,A,2009,23.634,
OAVG,TAXINCOME,TOT,PC_TOT_TAX,A,2010,22.926,
OAVG,TAXINCOME,TOT,PC_TOT_TAX,A,2011,23.028,
OAVG,TAXINCOME,TOT,PC_TOT_TAX,A,2012,23.366,
OAVG,TAXINCOME,TOT,PC_TOT_TAX,A,2013,23.56,
OAVG,TAXINCOME,TOT,PC_TOT_TAX,A,2014,23.729,
OAVG,TAXINCOME,TOT,PC_TOT_TAX,A,2015,24.028,
